ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,Total_Spent,Tenure_Days,Tenure_Months,Total_Purchases,Avg_Purchase_Value,High_Gold_Spender,Is_US
7129,1962,PhD,Married,"$54,693.00 ",0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,SP,63,929,4638,152.4,31,29.967741935483872,0,False
3732,1955,Master,Married,"$52,750.00 ",0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,CA,70,860,4651,152.8,27,31.85185185185185,1,False
7124,1968,Graduation,Divorced,"$36,997.00 ",1,1,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,CA,57,94,4654,152.9,12,7.833333333333333,0,False
10686,1965,PhD,Together,"$34,230.00 ",1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,SP,60,21,4691,154.1,4,5.25,0,False
7247,1960,Graduation,Widow,"$47,916.00 ",0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,GER,65,606,4725,155.2,22,27.545454545454547,1,False
1513,1979,2n Cycle,Together,"$60,839.00 ",1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,SP,46,1250,4811,158.0,29,43.10344827586207,1,False
460,1972,PhD,Married,"$79,930.00 ",0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,SA,53,1753,4831,158.7,17,103.11764705882354,0,False
6653,1970,PhD,Married,"$55,158.00 ",1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,1,0,SP,55,418,4840,159.0,18,23.22222222222222,0,False
9400,1958,2n Cycle,Single,"$85,485.00 ",0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,SP,67,1383,4149,136.3,19,72.78947368421052,0,False
7106,1943,PhD,Married,"$75,865.00 ",0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,SP,82,1242,4231,139.0,19,65.36842105263158,0,False
4252,1965,Graduation,Married,"$44,375.00 ",0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,SP,60,301,4239,139.3,12,25.083333333333332,0,False
9240,1971,PhD,Single,"$60,504.00 ",0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,SP,54,526,4283,140.7,18,29.22222222222222,0,False
10770,1959,Graduation,Married,"$65,492.00 ",0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,CA,66,1045,4295,141.1,26,40.19230769230769,0,False
176,1980,2n Cycle,Single,"$67,506.00 ",0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,SP,45,331,4319,141.9,12,27.583333333333332,1,False
6870,1959,PhD,Divorced,"$68,805.00 ",0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,SP,66,283,4426,145.4,12,23.583333333333332,0,False
143,1970,Graduation,Single,"$61,209.00 ",0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,US,55,957,4449,146.2,13,73.61538461538461,1,True
6445,1967,Graduation,Together,"$66,825.00 ",0,0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,SA,58,858,4491,147.5,16,53.625,0,False
4278,1983,PhD,Single,"$87,188.00 ",0,0,2013-06-03,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,0,IND,42,1923,4532,148.9,19,101.21052631578948,0,False
6906,1953,Master,Widow,"$84,953.00 ",0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,0,SP,72,1024,4532,148.9,18,56.888888888888886,1,False
4637,1954,PhD,Single,"$74,637.00 ",0,0,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,SA,71,1650,4548,149.4,25,66.0,0,False
8690,1962,Graduation,Married,"$86,111.00 ",0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,CA,63,1385,4577,150.4,23,60.21739130434783,1,False
1173,1947,Master,Together,"$77,632.00 ",0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,1,0,SP,78,2252,4617,151.7,13,173.23076923076923,1,False
1928,1973,Graduation,Married,"$31,814.00 ",1,0,2013-02-09,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,SA,52,83,4646,152.6,7,11.857142857142858,0,False
9029,1972,PhD,Married,"$70,116.00 ",0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,SP,53,1536,4660,153.1,23,66.78260869565217,0,False
10299,1969,PhD,Single,"$48,240.00 ",0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,1,0,SP,56,882,4738,155.7,25,35.28,0,False
9246,1985,Master,Together,"$40,101.00 ",1,0,2012-10-14,73,171,3,129,26,24,62,4,6,1,6,7,0,0,0,0,0,0,0,IND,40,415,4764,156.5,17,24.41176470588235,1,False
4943,1953,Graduation,Married,"$70,503.00 ",0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,SP,72,1727,4778,157.0,16,107.9375,1,False
4122,1975,Graduation,Married,"$79,205.00 ",0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,1,0,SP,50,895,4810,158.0,16,55.9375,0,False
2853,1980,Graduation,Single,"$51,766.00 ",1,0,2014-03-11,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,CA,45,275,4251,139.7,12,22.916666666666668,0,False
902,1980,Graduation,Together,"$62,994.00 ",1,0,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,CA,45,312,4258,139.9,13,24.0,0,False
1672,1974,PhD,Together,"$65,640.00 ",0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,SA,51,461,4261,140.0,15,30.733333333333334,1,False
7254,1969,Graduation,Together,"$38,361.00 ",1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,SA,56,137,4325,142.1,10,13.7,0,False
8775,1969,Graduation,Together,"$38,361.00 ",1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,AUS,56,137,4325,142.1,10,13.7,0,False
9543,1985,Graduation,Married,"$19,986.00 ",1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,SP,40,22,4368,143.5,4,5.5,0,False
7093,1985,Graduation,Married,"$19,986.00 ",1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,SP,40,22,4368,143.5,4,5.5,0,False
2894,1985,Graduation,Single,"$72,903.00 ",0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,1,0,SP,40,2013,4384,144.0,21,95.85714285714286,0,False
5956,1948,PhD,Divorced,"$45,072.00 ",1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,AUS,77,284,4397,144.4,16,17.75,0,False
1921,1967,PhD,Married,"$59,062.00 ",2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,SP,58,71,4410,144.9,7,10.142857142857142,0,False
5057,1961,Master,Married,"$61,794.00 ",0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,SP,64,611,4429,145.5,20,30.55,0,False
10260,1965,Master,Together,"$45,143.00 ",0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,SP,60,311,4448,146.1,15,20.733333333333334,0,False
2262,1965,Master,Together,"$45,143.00 ",0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,SA,60,311,4448,146.1,15,20.733333333333334,0,False
7930,1969,Master,Single,"$26,877.00 ",0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,SP,56,268,4455,146.4,12,22.333333333333332,0,False
1461,1965,PhD,Divorced,"$36,921.00 ",1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,CA,60,38,4477,147.1,7,5.428571428571429,0,False
7514,1956,2n Cycle,Together,"$54,342.00 ",1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,AUS,69,177,4502,147.9,12,14.75,0,False
6461,1969,Master,Single,"$62,772.00 ",0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,SP,56,946,4547,149.4,23,41.130434782608695,1,False
257,1959,PhD,Married,"$75,032.00 ",0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,SP,66,1215,4568,150.1,20,60.75,0,False
9460,1963,Graduation,Married,"$22,419.00 ",0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,SP,62,162,4578,150.4,8,20.25,0,False
3855,1963,Graduation,Married,"$22,419.00 ",0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,CA,62,162,4578,150.4,8,20.25,0,False
367,1978,2n Cycle,Married,"$36,550.00 ",1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,CA,47,577,4636,152.3,20,28.85,1,False
9265,1953,Graduation,Married,"$75,027.00 ",0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,SA,72,1390,4677,153.6,21,66.19047619047619,1,False
1990,1974,PhD,Single,"$63,159.00 ",0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,SP,51,1797,4742,155.8,17,105.70588235294117,0,False
3594,1973,Master,Married,"$54,108.00 ",1,1,2012-11-05,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,CA,52,747,4742,155.8,32,23.34375,1,False
9292,1952,Graduation,Married,"$81,795.00 ",0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,SP,73,1382,4752,156.1,23,60.08695652173913,1,False
6218,1965,Graduation,Married,"$59,594.00 ",0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,SP,60,499,4758,156.3,17,29.352941176470587,0,False
6528,1982,Master,Together,"$18,492.00 ",1,0,2014-06-05,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,43,10,4165,136.8,4,2.5,0,False
10164,1958,Graduation,Single,"$94,472.00 ",0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,SP,67,1691,4228,138.9,16,105.6875,0,False
9937,1979,Graduation,Single,"$70,337.00 ",0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,US,46,576,4319,141.9,17,33.88235294117647,1,True
274,1973,Graduation,Single,"$34,853.00 ",1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,GER,52,34,4329,142.2,7,4.857142857142857,0,False
5250,1943,Master,Widow,,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,1,0,AUS,82,1564,4383,144.0,22,71.0909090909091,1,False
11010,1984,PhD,Single,"$16,269.00 ",1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,SP,41,44,4444,146.0,9,4.888888888888889,0,False
6969,1982,Graduation,Together,"$50,272.00 ",1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,AUS,43,233,4467,146.7,13,17.923076923076923,0,False
10735,1971,Graduation,Single,"$22,804.00 ",1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,SA,54,26,4474,147.0,5,5.2,0,False
5068,1971,Graduation,Single,"$22,804.00 ",1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,SP,54,26,4474,147.0,5,5.2,0,False
9974,1974,Graduation,Married,"$30,631.00 ",1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,SA,51,70,4493,147.6,7,10.0,0,False
7053,1966,PhD,Single,"$78,420.00 ",0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,SA,59,1453,4506,148.0,22,66.04545454545455,0,False
3179,1980,Graduation,Single,"$81,741.00 ",0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,SP,45,1572,4519,148.5,19,82.73684210526316,0,False
8082,1971,Graduation,Married,"$25,721.00 ",1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,1,0,AUS,54,34,4545,149.3,5,6.8,0,False
1362,1972,Graduation,Single,"$31,907.00 ",0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,GER,53,449,4623,151.9,14,32.07142857142857,1,False
6768,1962,Graduation,Divorced,"$37,859.00 ",1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,CA,63,36,4674,153.5,6,6.0,0,False
2375,1972,Graduation,Together,"$30,261.00 ",1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,SP,53,22,4783,157.1,4,5.5,0,False
6856,1979,Graduation,Together,"$21,645.00 ",1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,GER,46,65,4805,157.9,9,7.222222222222222,0,False
4066,1978,2n Cycle,Divorced,"$21,282.00 ",1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,SP,47,46,4190,137.6,7,6.571428571428571,0,False
4333,1954,Graduation,Together,"$32,144.00 ",1,1,2014-03-23,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0,IND,71,54,4239,139.3,10,5.4,0,False
2948,1954,Master,Divorced,"$62,637.00 ",0,1,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,CA,71,185,4261,140.0,10,18.5,0,False
4927,1971,Graduation,Together,"$16,626.00 ",2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,SA,54,68,4306,141.5,9,7.555555555555555,0,False
7426,1971,2n Cycle,Married,"$54,690.00 ",1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,SP,54,198,4375,143.7,12,16.5,0,False
8360,1971,2n Cycle,Married,"$54,690.00 ",1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,SP,54,198,4375,143.7,12,16.5,0,False
4058,1955,PhD,Single,"$61,284.00 ",0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,SP,70,811,4401,144.6,22,36.86363636363637,0,False
10755,1976,2n Cycle,Married,"$23,718.00 ",1,0,2013-09-02,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,AUS,49,81,4441,145.9,9,9.0,0,False
8414,1962,PhD,Single,"$33,419.00 ",0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,SP,63,86,4457,146.4,8,10.75,0,False
6810,1983,Graduation,Divorced,"$82,025.00 ",0,0,2013-05-28,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,SA,42,1187,4538,149.1,12,98.91666666666667,1,False
3839,1958,Basic,Single,"$15,056.00 ",1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,SP,67,88,4563,149.9,12,7.333333333333333,0,False
3483,1958,Graduation,Married,"$48,192.00 ",0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,CA,67,1526,4590,150.8,25,61.04,0,False
238,1967,2n Cycle,Together,"$67,309.00 ",1,1,2013-01-23,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,SP,58,1082,4663,153.2,39,27.743589743589745,1,False
591,1957,Graduation,Widow,"$66,033.00 ",0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,IND,68,677,4666,153.3,20,33.85,1,False
5063,1977,Graduation,Single,"$28,769.00 ",1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,SP,48,191,4699,154.4,12,15.916666666666666,0,False
4303,1957,PhD,Together,"$6,835.00 ",0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,CA,68,137,4709,154.7,1,137.0,0,False
2258,1986,Graduation,Married,"$32,880.00 ",1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,SP,39,42,4713,154.8,5,8.4,0,False
7301,1982,2n Cycle,Single,"$23,616.00 ",1,0,2012-11-17,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,0,SP,43,79,4730,155.4,8,9.875,0,False
11121,1981,Graduation,Married,"$19,419.00 ",1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,IND,44,70,4737,155.6,11,6.363636363636363,0,False
5287,1973,Graduation,Married,"$34,961.00 ",1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,SP,52,79,4151,136.4,10,7.9,0,False
6457,1976,Graduation,Divorced,"$64,892.00 ",0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,SA,49,902,4172,137.1,24,37.583333333333336,1,False
3559,1988,2n Cycle,Married,"$16,248.00 ",1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,IND,37,57,4191,137.7,9,6.333333333333333,0,False
5577,1983,Graduation,Together,"$43,776.00 ",1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,SP,42,23,4198,137.9,4,5.75,0,False
641,1967,Graduation,Single,"$52,074.00 ",0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,IND,58,119,4227,138.9,7,17.0,0,False
954,1960,Basic,Widow,"$22,123.00 ",0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,AUS,65,102,4235,139.1,7,14.571428571428571,0,False
1834,1978,Master,Single,"$35,544.00 ",1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,SA,47,67,4254,139.8,6,11.166666666666666,0,False
8789,1989,2n Cycle,Married,"$59,060.00 ",1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,SP,36,274,4310,141.6,14,19.571428571428573,0,False
10584,1976,Graduation,Married,"$65,665.00 ",0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,SP,49,945,4350,142.9,24,39.375,0,False
2337,1971,Graduation,Divorced,"$29,819.00 ",1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,SP,54,39,4389,144.2,9,4.333333333333333,0,False
6071,1989,Graduation,Single,"$81,217.00 ",0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,SP,36,1157,4486,147.4,22,52.59090909090909,1,False
295,1989,Graduation,Single,"$81,217.00 ",0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,SP,36,1157,4486,147.4,22,52.59090909090909,1,False
10203,1990,Graduation,Single,"$26,095.00 ",1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,SP,35,42,4505,148.0,5,8.4,0,False
3968,1970,2n Cycle,Divorced,"$65,706.00 ",0,0,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,1,0,CA,55,1199,4507,148.1,27,44.407407407407405,1,False
4037,1976,Graduation,Divorced,"$31,859.00 ",1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,SA,49,20,4521,148.5,4,5.0,0,False
6932,1941,PhD,Married,"$93,027.00 ",0,0,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,SP,84,2119,4583,150.6,22,96.31818181818181,0,False
10159,1970,Graduation,Divorced,"$58,710.00 ",0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,AUS,55,1185,4596,151.0,31,38.225806451612904,1,False
1177,1966,Master,Together,"$49,618.00 ",1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,SP,59,129,4660,153.1,11,11.727272727272727,0,False
9426,1964,Master,Single,"$58,308.00 ",0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,SP,61,900,4674,153.5,15,60.0,1,False
10637,1964,Graduation,Married,"$40,800.00 ",1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,SP,61,99,4685,153.9,8,12.375,0,False
10826,1959,Graduation,Married,"$18,690.00 ",0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,SP,66,60,4689,154.0,5,12.0,0,False
4086,1959,Graduation,Married,"$18,690.00 ",0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,GER,66,60,4689,154.0,5,12.0,0,False
10304,1959,Graduation,Married,"$18,690.00 ",0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,SP,66,60,4689,154.0,5,12.0,0,False
7998,1958,Graduation,Together,"$28,087.00 ",1,1,2012-12-11,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,IND,67,112,4706,154.6,9,12.444444444444445,0,False
10992,1967,Graduation,Together,"$75,702.00 ",1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,SA,58,1148,4810,158.0,26,44.15384615384615,0,False
6383,1971,PhD,Together,"$32,892.00 ",1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,SA,54,46,4176,137.2,8,5.75,0,False
10536,1971,PhD,Together,"$32,892.00 ",1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,SP,54,46,4176,137.2,8,5.75,0,False
6036,1959,Master,Together,"$89,120.00 ",0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,SP,66,1924,4245,139.5,19,101.26315789473684,0,False
11092,1961,Graduation,Married,"$27,116.00 ",1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,SA,64,41,4260,139.9,7,5.857142857142857,0,False
538,1989,Graduation,Single,"$46,107.00 ",1,0,2014-02-10,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,SA,36,125,4280,140.6,7,17.857142857142858,0,False
10022,1973,PhD,Single,"$54,466.00 ",1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,SP,52,16,4281,140.6,4,4.0,0,False
10157,1965,Graduation,Single,"$59,686.00 ",0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,CA,60,274,4296,141.1,12,22.833333333333332,0,False
3503,1950,Graduation,Divorced,"$82,460.00 ",0,0,2013-12-02,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,SA,75,974,4350,142.9,15,64.93333333333334,0,False
146,1960,PhD,Single,"$76,045.00 ",0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,SP,65,1323,4367,143.5,21,63.0,0,False
5538,1975,Graduation,Divorced,"$83,829.00 ",0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,SP,50,1862,4405,144.7,17,109.52941176470588,0,False
3910,1975,Graduation,Divorced,"$83,829.00 ",0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,SP,50,1862,4405,144.7,17,109.52941176470588,0,False
4227,1968,Master,Together,"$32,889.00 ",1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,SP,57,55,4437,145.8,9,6.111111111111111,0,False
6634,1979,Master,Divorced,"$33,462.00 ",1,0,2013-08-07,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,SA,46,54,4467,146.7,6,9.0,0,False
8916,1975,Graduation,Divorced,"$36,627.00 ",2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SA,50,16,4482,147.2,4,4.0,0,False
6460,1982,Graduation,Married,"$28,718.00 ",1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,IND,43,57,4492,147.6,7,8.142857142857142,0,False
5883,1972,Graduation,Married,"$77,981.00 ",1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,SP,53,664,4540,149.1,21,31.61904761904762,1,False
10091,1956,Graduation,Single,"$60,230.00 ",0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,SP,69,1067,4546,149.3,17,62.76470588235294,0,False
697,1969,Graduation,Together,"$74,918.00 ",0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,SP,56,2047,4615,151.6,21,97.47619047619048,1,False
2607,1953,Graduation,Single,"$40,464.00 ",0,1,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,SP,72,630,4675,153.6,24,26.25,0,False
8427,1956,Master,Single,"$64,857.00 ",0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,SP,69,1540,4724,155.2,23,66.95652173913044,0,False
217,1956,Master,Single,"$64,857.00 ",0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,CA,69,1540,4724,155.2,23,66.95652173913044,0,False
6202,1960,Graduation,Together,"$63,381.00 ",0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,SP,65,1005,4773,156.8,26,38.65384615384615,1,False
